2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
2.922004350357823E-15 2.4236630617856757E-15 
