1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
3.2635065089102075E-15 8.893921526603881E-15 
9.449851915325745E-15 8.43612928091967E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
5.542907594501224E-14 2.7938624619634136E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
5.091297555858097E-14 3.138884047477163E-15 
3.2635065089102075E-15 8.893921526603881E-15 
1.8326206652028107E-18 1.4725678197780782E-14 
5.542907594501224E-14 2.7938624619634136E-15 
3.903466599955246E-14 5.071095767922531E-15 
9.449851915325745E-15 8.43612928091967E-15 
